race_id,race_date,race_no,race_type,category,profile,horse_count,status,ideal_weight_json
225624,16.06.2026,7,ŞARTLI 4/DHÖW/Dişi/Y2,SARTLI,SART4,8,ok,"{""degree_avg"": 9.536, ""distance_suit"": 4.616, ""distance_transition_score"": 0.846, ""form_trend"": 14.088, ""hp_score"": 21.797, ""jockey_score"": 0.609, ""pedigree"": 0.752, ""running_style_proxy_score"": 7.66, ""surface_transition_score"": 19.752, ""track_experience_score"": 5.935, ""track_suit"": 5.935, ""training_degree_score"": 7.048, ""weight_impact"": 1.428}"
225631,16.06.2026,7,Handikap 17/DHT /H2,HANDIKAP,HANDIKAP,13,ok,"{""bounce_score"": 7.648, ""degree_stability"": 20.179, ""distance_suit"": 9.281, ""distance_transition_score"": 9.325, ""form_trend"": 12.554, ""hp_score"": 14.622, ""pace_score"": 4.854, ""running_style_proxy_score"": 12.696, ""surface_transition_score"": 3.683, ""track_experience_score"": 0.553, ""track_suit"": 0.553, ""trainer_score"": 2.191, ""training_degree_score"": 1.862}"
225620,16.06.2026,8,ŞARTLI 3/DHÖ,SARTLI,SART3,8,ok,"{""age_score"": 8.638, ""bounce_score"": 0.69, ""degree_avg"": 16.113, ""distance_suit"": 2.47, ""distance_transition_score"": 5.43, ""form_trend"": 5.812, ""hp_score"": 18.3, ""jockey_score"": 4.956, ""pace_score"": 2.848, ""running_style_proxy_score"": 7.762, ""surface_transition_score"": 5.615, ""track_experience_score"": 6.138, ""track_suit"": 6.138, ""trainer_score"": 4.69, ""training_fitness"": 2.071, ""weight_impact"": 2.327}"
225617,16.06.2026,9,Maiden/DHÖW,MAIDEN,MAIDEN,11,ok,"{""agf_score"": 25.438, ""bounce_score"": 5.105, ""degree_stability"": 16.319, ""degree_trend"": 5.68, ""distance_suit"": 9.568, ""distance_transition_score"": 6.943, ""form_trend"": 8.25, ""pace_score"": 3.355, ""pedigree"": 1.359, ""running_style_proxy_score"": 11.715, ""surface_transition_score"": 4.332, ""track_experience_score"": 1.333, ""track_suit"": 0.604}"
225637,17.06.2026,1,Handikap 15 /H2,HANDIKAP,HANDIKAP15|Cim,9,ok,"{""bounce_score"": 4.772, ""degree_avg"": 2.291, ""degree_trend"": 20.538, ""distance_suit"": 16.378, ""distance_transition_score"": 12.941, ""form_trend"": 6.928, ""handicap_efficiency_score"": 4.312, ""pace_score"": 4.211, ""running_style_proxy_score"": 6.76, ""surface_transition_score"": 2.869, ""trainer_score"": 5.817, ""training_fitness"": 2.802, ""weight_impact"": 9.382}"
225633,17.06.2026,2,Maiden/Dişi,MAIDEN,MAIDEN,5,ok,"{""agf_score"": 28.549, ""bounce_score"": 18.504, ""degree_stability"": 31.298, ""distance_suit"": 7.93, ""distance_transition_score"": 5.419, ""form_trend"": 5.287, ""running_style_proxy_score"": 2.591, ""trainer_score"": 0.423}"
225640,17.06.2026,3,Handikap 15/DHÖ /H2,HANDIKAP,HANDIKAP15,10,ok,"{""degree_stability"": 2.747, ""degree_trend"": 9.87, ""distance_suit"": 16.887, ""distance_transition_score"": 13.299, ""form_trend"": 2.71, ""hp_score"": 19.121, ""pace_score"": 2.767, ""running_style_proxy_score"": 8.681, ""surface_transition_score"": 8.295, ""track_experience_score"": 3.578, ""track_suit"": 0.996, ""trainer_score"": 4.285, ""training_degree_score"": 6.764}"
225632,17.06.2026,4,Maiden/Dişi,MAIDEN,MAIDEN,8,ok,"{""agf_score"": 43.55, ""degree_avg"": 5.995, ""distance_suit"": 14.783, ""distance_transition_score"": 4.576, ""form_trend"": 3.438, ""pace_score"": 0.88, ""surface_transition_score"": 4.253, ""track_experience_score"": 2.781, ""track_suit"": 2.311, ""trainer_score"": 9.274, ""training_degree_score"": 7.456, ""weight_impact"": 0.704}"
225641,17.06.2026,5,KV-7/DHÖW,KV,KV,6,ok,"{""age_score"": 3.812, ""degree_avg"": 16.886, ""distance_transition_score"": 1.056, ""form_trend"": 13.547, ""hp_score"": 10.429, ""jockey_score"": 2.474, ""pace_score"": 2.859, ""running_style_proxy_score"": 10.337, ""surface_transition_score"": 13.718, ""track_experience_score"": 11.511, ""track_suit"": 11.511, ""training_fitness"": 1.86}"
225639,17.06.2026,6,KV-6/DHÖW/Dişi,KV,KV,5,ok,"{""bounce_score"": 3.336, ""degree_avg"": 31.176, ""degree_stability"": 7.094, ""degree_trend"": 9.451, ""distance_transition_score"": 3.891, ""form_trend"": 15.499, ""hp_score"": 7.939, ""surface_transition_score"": 5.559, ""track_experience_score"": 1.935, ""track_suit"": 1.935, ""trainer_score"": 12.186}"
225638,17.06.2026,7,SATIŞ 3,SATIS,SATIS,10,ok,"{""age_score"": 8.92, ""bounce_score"": 3.892, ""degree_avg"": 13.596, ""distance_suit"": 10.732, ""distance_transition_score"": 6.324, ""hp_score"": 25.483, ""running_style_proxy_score"": 3.493, ""surface_transition_score"": 7.905, ""track_experience_score"": 7.31, ""track_suit"": 7.31, ""trainer_score"": 3.941, ""training_fitness"": 1.095}"
225636,17.06.2026,8,ŞARTLI 4/Dişi,SARTLI,SART4,10,ok,"{""bounce_score"": 24.292, ""degree_trend"": 4.038, ""distance_transition_score"": 4.912, ""jockey_score"": 0.503, ""pedigree"": 0.174, ""running_style_proxy_score"": 2.684, ""surface_transition_score"": 31.208, ""track_experience_score"": 12.531, ""track_suit"": 7.304, ""trainer_score"": 12.354}"
225656,18.06.2026,1,Handikap 16/DHÖW /H2,HANDIKAP,HANDIKAP16|Kum,9,ok,"{""distance_suit"": 7.189, ""distance_transition_score"": 8.526, ""form_trend"": 9.697, ""handicap_efficiency_score"": 15.775, ""jockey_score"": 3.977, ""pace_score"": 1.791, ""running_style_proxy_score"": 14.27, ""trainer_score"": 5.947, ""training_degree_score"": 17.483, ""weight_impact"": 15.345}"
225660,18.06.2026,1,ŞARTLI 3/DHÖW/Dişi,SARTLI,SART3,5,ok,"{""degree_avg"": 34.169, ""degree_trend"": 7.37, ""distance_suit"": 13.4, ""distance_transition_score"": 11.581, ""form_trend"": 5.838, ""pace_score"": 2.871, ""pedigree"": 4.939, ""running_style_proxy_score"": 4.077, ""surface_transition_score"": 3.58, ""track_experience_score"": 6.087, ""track_suit"": 6.087}"
225652,18.06.2026,2,ŞARTLI 19,SARTLI,SARTLI,7,ok,"{""bounce_score"": 13.915, ""distance_suit"": 25.356, ""distance_transition_score"": 23.964, ""pace_score"": 6.184, ""training_degree_score"": 30.581}"
225661,18.06.2026,2,ŞARTLI 4/DHÖW,SARTLI,SART4,5,ok,"{""bounce_score"": 5.894, ""degree_avg"": 7.985, ""degree_stability"": 7.941, ""degree_trend"": 3.549, ""distance_suit"": 8.487, ""distance_transition_score"": 7.855, ""form_trend"": 6.359, ""hp_score"": 14.698, ""pace_score"": 2.792, ""pedigree"": 1.384, ""running_style_proxy_score"": 7.6, ""surface_transition_score"": 8.27, ""track_experience_score"": 4.709, ""track_suit"": 4.709, ""trainer_score"": 0.943, ""training_fitness"": 6.825}"
225650,18.06.2026,3,Maiden,MAIDEN,MAIDEN,8,ok,"{""agf_score"": 14.467, ""bounce_score"": 5.561, ""degree_stability"": 12.215, ""degree_trend"": 3.798, ""distance_suit"": 7.099, ""distance_transition_score"": 1.242, ""form_trend"": 10.516, ""hp_score"": 21.06, ""pedigree"": 3.289, ""surface_transition_score"": 9.228, ""track_experience_score"": 4.837, ""track_suit"": 2.352, ""training_degree_score"": 3.864, ""weight_impact"": 0.473}"
225659,18.06.2026,3,Handikap 15 /H1,HANDIKAP,HANDIKAP15|Kum,8,ok,"{""degree_stability"": 22.775, ""distance_suit"": 4.535, ""distance_transition_score"": 0.449, ""form_trend"": 9.599, ""handicap_efficiency_score"": 5.978, ""hp_score"": 7.688, ""jockey_score"": 8.243, ""pace_score"": 2.696, ""running_style_proxy_score"": 5.239, ""surface_transition_score"": 9.594, ""track_experience_score"": 5.983, ""track_suit"": 5.983, ""trainer_score"": 1.967, ""training_degree_score"": 6.892, ""training_fitness"": 2.378}"
225655,18.06.2026,4,ŞARTLI 4/DHÖW,SARTLI,SART4,8,ok,"{""age_score"": 5.497, ""bounce_score"": 5.129, ""degree_avg"": 9.051, ""distance_suit"": 4.495, ""distance_transition_score"": 11.575, ""form_trend"": 7.838, ""hp_score"": 13.049, ""jockey_score"": 8.888, ""pace_score"": 2.381, ""running_style_proxy_score"": 5.924, ""surface_transition_score"": 13.192, ""track_experience_score"": 4.775, ""track_suit"": 4.775, ""trainer_score"": 2.449, ""weight_impact"": 0.982}"
225653,18.06.2026,5,Handikap 21/DHÖW /H1,HANDIKAP,HANDIKAP,8,ok,"{""degree_avg"": 7.041, ""degree_stability"": 14.283, ""degree_trend"": 20.02, ""distance_suit"": 8.248, ""distance_transition_score"": 2.807, ""form_trend"": 6.073, ""handicap_efficiency_score"": 0.823, ""pace_score"": 2.562, ""running_style_proxy_score"": 4.979, ""surface_transition_score"": 11.254, ""track_experience_score"": 7.234, ""track_suit"": 7.234, ""trainer_score"": 4.857, ""weight_impact"": 2.585}"
225657,18.06.2026,6,SATIŞ 3,SATIS,SATIS,8,ok,"{""bounce_score"": 3.282, ""degree_stability"": 9.245, ""degree_trend"": 4.352, ""distance_suit"": 1.843, ""distance_transition_score"": 5.337, ""form_trend"": 0.833, ""pedigree"": 1.58, ""surface_transition_score"": 20.358, ""track_experience_score"": 19.899, ""track_suit"": 14.85, ""trainer_score"": 6.054, ""training_degree_score"": 3.782, ""weight_impact"": 8.584}"
225664,18.06.2026,6,ŞARTLI 5/DHÖW,SARTLI,SART5,4,ok,"{""age_score"": 14.252, ""bounce_score"": 10.293, ""degree_avg"": 13.634, ""distance_suit"": 6.508, ""distance_transition_score"": 0.57, ""form_trend"": 3.009, ""hp_score"": 23.222, ""jockey_score"": 1.322, ""pedigree"": 0.261, ""surface_transition_score"": 1.544, ""track_experience_score"": 9.968, ""track_suit"": 9.968, ""trainer_score"": 4.996, ""training_fitness"": 0.0, ""weight_impact"": 0.451}"
225651,18.06.2026,7,Maiden,MAIDEN,MAIDEN,11,ok,"{""agf_score"": 20.525, ""bounce_score"": 12.793, ""distance_suit"": 5.616, ""distance_transition_score"": 9.77, ""form_trend"": 0.542, ""hp_score"": 12.972, ""pace_score"": 2.559, ""pedigree"": 4.038, ""running_style_proxy_score"": 2.252, ""surface_transition_score"": 16.354, ""track_experience_score"": 5.659, ""track_suit"": 5.659, ""training_degree_score"": 1.262}"
225658,18.06.2026,7,Handikap 15 /H2,HANDIKAP,HANDIKAP15|Cim,9,ok,"{""degree_avg"": 8.054, ""degree_trend"": 16.546, ""distance_suit"": 6.892, ""distance_transition_score"": 13.556, ""form_trend"": 4.737, ""pace_score"": 1.49, ""trainer_score"": 15.275, ""training_degree_score"": 10.468, ""training_fitness"": 17.003, ""weight_impact"": 5.979}"
225654,18.06.2026,8,ŞARTLI 19/Dişi,SARTLI,SARTLI,10,ok,"{""bounce_score"": 10.106, ""degree_avg"": 28.34, ""degree_stability"": 4.362, ""degree_trend"": 2.35, ""distance_suit"": 11.564, ""distance_transition_score"": 2.668, ""form_trend"": 1.074, ""pace_score"": 3.643, ""pedigree"": 0.237, ""running_style_proxy_score"": 11.491, ""surface_transition_score"": 1.88, ""track_experience_score"": 2.289, ""track_suit"": 0.597, ""trainer_score"": 8.487, ""training_fitness"": 10.91}"
225663,18.06.2026,8,Handikap 14 /H2,HANDIKAP,HANDIKAP14|Kum,12,ok,"{""bounce_score"": 10.852, ""degree_avg"": 6.13, ""degree_stability"": 11.156, ""degree_trend"": 3.466, ""distance_suit"": 13.067, ""distance_transition_score"": 11.363, ""form_trend"": 5.217, ""handicap_efficiency_score"": 4.209, ""hp_score"": 11.564, ""pace_score"": 0.376, ""pedigree"": 1.485, ""running_style_proxy_score"": 0.665, ""surface_transition_score"": 7.037, ""track_experience_score"": 4.577, ""track_suit"": 4.577, ""trainer_score"": 2.608, ""weight_impact"": 1.65}"
225670,19.06.2026,1,ŞARTLI 3,SARTLI,SART3,10,ok,"{""degree_avg"": 21.807, ""distance_suit"": 6.91, ""form_trend"": 2.737, ""hp_score"": 26.472, ""jockey_score"": 4.331, ""surface_transition_score"": 6.182, ""track_experience_score"": 12.605, ""track_suit"": 8.15, ""trainer_score"": 5.811, ""training_fitness"": 2.829, ""weight_impact"": 2.166}"
225674,19.06.2026,1,Handikap 15 /H1,HANDIKAP,HANDIKAP15,9,ok,"{""bounce_score"": 18.154, ""degree_avg"": 46.219, ""degree_trend"": 8.85, ""form_trend"": 0.708, ""handicap_class_transition_score"": 5.364, ""hp_score"": 9.712, ""pedigree"": 4.883, ""track_experience_score"": 3.513, ""training_degree_score"": 2.596}"
225667,19.06.2026,2,Maiden,MAIDEN,MAIDEN,8,ok,"{""agf_score"": 21.507, ""degree_stability"": 13.19, ""degree_trend"": 13.64, ""distance_suit"": 6.051, ""distance_transition_score"": 1.462, ""form_trend"": 1.114, ""jockey_score"": 0.203, ""pace_score"": 2.67, ""pedigree"": 4.198, ""running_style_proxy_score"": 9.41, ""surface_transition_score"": 10.195, ""track_experience_score"": 4.317, ""track_suit"": 2.156, ""trainer_score"": 1.314, ""training_degree_score"": 4.111, ""training_fitness"": 2.733, ""weight_impact"": 1.729}"
225671,19.06.2026,2,SATIŞ 2,SATIS,SATIS,12,ok,"{""bounce_score"": 2.31, ""degree_trend"": 9.873, ""distance_suit"": 23.349, ""distance_transition_score"": 14.487, ""form_trend"": 5.335, ""hp_score"": 23.553, ""jockey_score"": 2.846, ""pedigree"": 2.216, ""running_style_proxy_score"": 1.299, ""surface_transition_score"": 5.157, ""track_experience_score"": 2.071, ""track_suit"": 0.445, ""trainer_score"": 2.977, ""weight_impact"": 4.082}"
225666,19.06.2026,3,Maiden,MAIDEN,MAIDEN,8,ok,"{""agf_score"": 6.234, ""bounce_score"": 41.182, ""degree_avg"": 10.571, ""degree_stability"": 17.432, ""jockey_score"": 13.224, ""pedigree"": 5.282, ""surface_transition_score"": 2.72, ""training_fitness"": 3.355}"
225669,19.06.2026,3,ŞARTLI 5,SARTLI,SART5,9,ok,"{""degree_avg"": 19.305, ""degree_stability"": 0.677, ""distance_suit"": 4.626, ""distance_transition_score"": 3.784, ""form_trend"": 13.216, ""pace_score"": 2.246, ""pedigree"": 1.767, ""running_style_proxy_score"": 7.261, ""surface_transition_score"": 16.304, ""track_experience_score"": 12.639, ""track_suit"": 14.137, ""trainer_score"": 0.812, ""training_fitness"": 3.226}"
225683,19.06.2026,4,Handikap 14/Dişi /H2,HANDIKAP,HANDIKAP14,12,ok,"{""bounce_score"": 4.601, ""degree_stability"": 5.611, ""distance_suit"": 12.303, ""distance_transition_score"": 8.089, ""form_trend"": 14.615, ""hp_score"": 0.852, ""pace_score"": 4.722, ""running_style_proxy_score"": 9.101, ""track_experience_score"": 0.031, ""track_suit"": 3.301, ""training_degree_score"": 21.869, ""training_fitness"": 6.96, ""weight_impact"": 7.943}"
225684,19.06.2026,4,Handikap 15/DHÖW /H2,HANDIKAP,HANDIKAP15|Cim,16,ok,"{""degree_avg"": 9.75, ""degree_trend"": 18.883, ""form_trend"": 24.617, ""handicap_class_transition_score"": 0.937, ""hp_score"": 25.087, ""pace_score"": 6.873, ""pedigree"": 2.849, ""running_style_proxy_score"": 11.003}"
225668,19.06.2026,5,Maiden,MAIDEN,MAIDEN,8,ok,"{""agf_score"": 18.354, ""bounce_score"": 37.779, ""degree_avg"": 14.312, ""distance_suit"": 14.057, ""distance_transition_score"": 6.589, ""form_trend"": 1.441, ""pace_score"": 7.468}"
225678,19.06.2026,5,ŞARTLI 4/DHÖ,SARTLI,SART4,12,ok,"{""degree_trend"": 39.842, ""hp_score"": 7.857, ""pedigree"": 15.992, ""trainer_score"": 35.186, ""weight_impact"": 1.122}"
225672,19.06.2026,6,KV-7/Dişi,KV,KV,8,ok,"{""age_score"": 28.434, ""bounce_score"": 10.191, ""degree_stability"": 8.712, ""hp_score"": 8.769, ""jockey_score"": 12.887, ""pace_score"": 4.977, ""running_style_proxy_score"": 5.65, ""surface_transition_score"": 12.039, ""track_experience_score"": 3.308, ""track_suit"": 3.308, ""training_fitness"": 1.725}"
225673,19.06.2026,6,KV-7,KV,KV,9,ok,"{""age_score"": 16.499, ""bounce_score"": 6.105, ""degree_avg"": 25.897, ""degree_stability"": 3.23, ""degree_trend"": 1.6, ""distance_suit"": 3.881, ""distance_transition_score"": 4.118, ""form_trend"": 5.257, ""hp_score"": 16.04, ""jockey_score"": 6.243, ""pace_score"": 2.475, ""running_style_proxy_score"": 3.214, ""surface_transition_score"": 3.577, ""trainer_score"": 0.7, ""weight_impact"": 1.165}"
225677,19.06.2026,7,ŞARTLI 4/DHÖW,SARTLI,SART4,8,ok,"{""degree_avg"": 17.392, ""degree_stability"": 21.28, ""distance_suit"": 3.523, ""hp_score"": 25.21, ""jockey_score"": 8.943, ""running_style_proxy_score"": 18.618, ""trainer_score"": 5.034}"
225681,19.06.2026,8,ŞARTLI 3/DHÖ,SARTLI,SART3,16,ok,"{""age_score"": 17.685, ""degree_avg"": 12.365, ""degree_trend"": 0.526, ""distance_suit"": 12.814, ""distance_transition_score"": 7.642, ""form_trend"": 3.392, ""hp_score"": 28.191, ""pace_score"": 0.531, ""surface_transition_score"": 10.689, ""track_experience_score"": 2.161, ""track_suit"": 1.383, ""trainer_score"": 2.271, ""weight_impact"": 0.35}"
225686,20.06.2026,1,ŞARTLI 1/DHÖW/Dişi,SARTLI,SART1,9,ok,"{""agf_score"": 76.145, ""pedigree"": 2.938, ""trainer_score"": 20.916}"
225695,20.06.2026,1,ŞARTLI 5/DHT/Y2,SARTLI,SART5,6,ok,"{""age_score"": 0.027, ""bounce_score"": 1.696, ""distance_suit"": 20.075, ""distance_transition_score"": 5.346, ""hp_score"": 32.659, ""jockey_score"": 2.374, ""pedigree"": 2.137, ""running_style_proxy_score"": 4.627, ""surface_transition_score"": 3.752, ""track_experience_score"": 11.628, ""track_suit"": 11.628, ""weight_impact"": 4.05}"
225689,20.06.2026,2,Maiden,MAIDEN,MAIDEN,6,ok,"{""agf_score"": 28.587, ""bounce_score"": 0.978, ""degree_avg"": 19.553, ""degree_trend"": 12.221, ""distance_suit"": 7.821, ""distance_transition_score"": 4.277, ""form_trend"": 4.448, ""pace_score"": 2.2, ""running_style_proxy_score"": 1.247, ""surface_transition_score"": 5.988, ""track_experience_score"": 4.351, ""track_suit"": 4.351, ""trainer_score"": 3.275, ""weight_impact"": 0.704}"
225704,20.06.2026,2,SATIŞ 2,SATIS,SATIS,10,ok,"{""age_score"": 17.817, ""degree_avg"": 0.38, ""degree_stability"": 7.282, ""distance_suit"": 8.28, ""form_trend"": 7.879, ""hp_score"": 27.282, ""jockey_score"": 0.519, ""pace_score"": 0.859, ""pedigree"": 0.907, ""running_style_proxy_score"": 6.829, ""surface_transition_score"": 4.666, ""track_experience_score"": 5.151, ""track_suit"": 5.151, ""trainer_score"": 6.997}"
225694,20.06.2026,3,ŞARTLI 3/DHÖW/Dişi,SARTLI,SART3,5,ok,"{""bounce_score"": 9.261, ""degree_avg"": 8.02, ""degree_stability"": 6.057, ""degree_trend"": 3.612, ""distance_suit"": 7.594, ""distance_transition_score"": 5.742, ""hp_score"": 36.451, ""pedigree"": 0.593, ""running_style_proxy_score"": 6.112, ""track_experience_score"": 0.222, ""track_suit"": 1.704, ""trainer_score"": 13.891, ""weight_impact"": 0.741}"
225700,20.06.2026,3,ŞARTLI 4/DHÖ,SARTLI,SART4,5,ok,"{""bounce_score"": 5.042, ""degree_avg"": 13.373, ""degree_stability"": 0.328, ""degree_trend"": 2.634, ""distance_suit"": 7.071, ""distance_transition_score"": 11.835, ""form_trend"": 2.975, ""hp_score"": 26.783, ""jockey_score"": 0.933, ""pace_score"": 5.672, ""running_style_proxy_score"": 6.642, ""surface_transition_score"": 9.289, ""track_experience_score"": 2.37, ""track_suit"": 2.37, ""trainer_score"": 2.685}"
225693,20.06.2026,4,Handikap 14 /H2,HANDIKAP,HANDIKAP14|Kum,3,ok,"{""bounce_score"": 33.731, ""degree_trend"": 3.996, ""distance_transition_score"": 0.519, ""form_trend"": 13.804, ""handicap_efficiency_score"": 2.491, ""running_style_proxy_score"": 9.652, ""surface_transition_score"": 18.422, ""track_experience_score"": 0.415, ""track_suit"": 0.415, ""weight_impact"": 16.554}"
225699,20.06.2026,4,ŞARTLI 4,SARTLI,SART4,5,ok,"{""bounce_score"": 1.962, ""degree_avg"": 14.566, ""degree_stability"": 1.491, ""distance_suit"": 14.321, ""distance_transition_score"": 5.248, ""form_trend"": 3.345, ""hp_score"": 16.949, ""jockey_score"": 0.589, ""pedigree"": 4.394, ""running_style_proxy_score"": 15.478, ""surface_transition_score"": 6.081, ""track_experience_score"": 3.982, ""track_suit"": 3.982, ""trainer_score"": 7.612}"
225688,20.06.2026,5,Maiden,MAIDEN,MAIDEN,4,ok,"{""agf_score"": 26.296, ""bounce_score"": 14.066, ""degree_avg"": 8.023, ""distance_suit"": 7.339, ""distance_transition_score"": 4.77, ""form_trend"": 10.641, ""pedigree"": 0.832, ""running_style_proxy_score"": 5.21, ""surface_transition_score"": 6.788, ""track_experience_score"": 3.376, ""track_suit"": 3.376, ""trainer_score"": 3.192, ""weight_impact"": 6.091}"
225698,20.06.2026,5,ŞARTLI 5/DHÖW/Dişi,SARTLI,SART5,10,ok,"{""bounce_score"": 6.249, ""degree_avg"": 30.582, ""degree_stability"": 29.114, ""distance_suit"": 5.71, ""form_trend"": 2.64, ""hp_score"": 13.319, ""jockey_score"": 0.336, ""surface_transition_score"": 8.39, ""weight_impact"": 3.66}"
225685,20.06.2026,6,ŞARTLI 1/DHÖW/Dişi,SARTLI,SART1,11,ok,"{""agf_score"": 96.493, ""pedigree"": 3.507}"
225690,20.06.2026,6,KV-6,KV,KV,5,ok,"{""bounce_score"": 2.121, ""degree_stability"": 11.523, ""distance_suit"": 8.624, ""distance_transition_score"": 4.312, ""form_trend"": 10.59, ""hp_score"": 19.539, ""pace_score"": 4.241, ""pedigree"": 1.824, ""running_style_proxy_score"": 11.48, ""surface_transition_score"": 8.342, ""track_experience_score"": 5.118, ""track_suit"": 5.118, ""trainer_score"": 7.168}"
225692,20.06.2026,7,ŞARTLI 5,SARTLI,SART5,6,ok,"{""degree_trend"": 0.449, ""distance_suit"": 3.91, ""jockey_score"": 19.82, ""pedigree"": 13.663, ""weight_impact"": 62.157}"
225697,20.06.2026,7,Kısa Vade Handikap 22/DHÖW /H1,HANDIKAP,HANDIKAP,10,ok,"{""bounce_score"": 27.215, ""distance_suit"": 0.212, ""form_trend"": 19.579, ""handicap_efficiency_score"": 5.087, ""hp_score"": 0.532, ""jockey_score"": 21.872, ""pace_score"": 4.803, ""running_style_proxy_score"": 9.449, ""surface_transition_score"": 2.81, ""track_experience_score"": 3.146, ""track_suit"": 3.146, ""weight_impact"": 2.149}"
225691,20.06.2026,8,Handikap 15 /H2,HANDIKAP,HANDIKAP15|Kum,6,ok,"{""bounce_score"": 0.826, ""degree_avg"": 22.294, ""degree_trend"": 23.286, ""distance_suit"": 11.896, ""distance_transition_score"": 2.616, ""form_trend"": 10.519, ""handicap_efficiency_score"": 1.768, ""hp_score"": 0.375, ""jockey_score"": 1.212, ""pace_score"": 2.478, ""running_style_proxy_score"": 7.766, ""surface_transition_score"": 1.784, ""track_experience_score"": 4.676, ""track_suit"": 4.676, ""trainer_score"": 3.828}"
225702,20.06.2026,8,Handikap 15/DHÖW /H2/Y1,HANDIKAP,HANDIKAP15|Cim,9,ok,"{""degree_avg"": 5.71, ""degree_stability"": 17.38, ""degree_trend"": 19.102, ""handicap_class_transition_score"": 1.122, ""handicap_efficiency_score"": 8.009, ""hp_score"": 10.908, ""surface_transition_score"": 16.345, ""track_experience_score"": 9.469, ""track_suit"": 7.29, ""trainer_score"": 0.708, ""weight_impact"": 3.956}"
225687,20.06.2026,9,ŞARTLI 1/DHÖW/Dişi,SARTLI,SART1,9,ok,"{""agf_score"": 80.876, ""pedigree"": 18.743, ""trainer_score"": 0.381}"
225696,20.06.2026,9,Handikap 15/DHÖW/Dişi /H2,HANDIKAP,HANDIKAP15|Kum,18,ok,"{""age_score"": 18.846, ""bounce_score"": 11.136, ""distance_transition_score"": 0.728, ""form_trend"": 20.205, ""handicap_efficiency_score"": 3.332, ""hp_score"": 17.166, ""jockey_score"": 1.352, ""pace_score"": 6.682, ""running_style_proxy_score"": 4.052, ""track_experience_score"": 6.449, ""track_suit"": 6.449, ""weight_impact"": 3.603}"
225703,20.06.2026,10,Handikap 15/Dişi /H2,HANDIKAP,HANDIKAP15|Cim,12,ok,"{""degree_stability"": 48.961, ""degree_trend"": 4.574, ""distance_suit"": 4.376, ""form_trend"": 5.03, ""jockey_score"": 1.542, ""pedigree"": 11.374, ""trainer_score"": 17.189, ""weight_impact"": 6.954}"
225713,21.06.2026,1,Maiden/DHÖW,MAIDEN,MAIDEN,9,ok,"{""agf_score"": 13.991, ""degree_stability"": 21.653, ""degree_trend"": 10.009, ""distance_suit"": 12.834, ""distance_transition_score"": 6.433, ""form_trend"": 6.288, ""hp_score"": 12.408, ""pace_score"": 2.096, ""surface_transition_score"": 6.288, ""track_experience_score"": 2.821, ""trainer_score"": 4.337, ""weight_impact"": 0.842}"
225716,21.06.2026,1,Maiden/DHÖW/Dişi,MAIDEN,MAIDEN,6,ok,"{""agf_score"": 31.776, ""bounce_score"": 6.588, ""degree_stability"": 4.399, ""degree_trend"": 1.287, ""distance_suit"": 19.663, ""distance_transition_score"": 5.068, ""form_trend"": 20.89, ""hp_score"": 2.767, ""pedigree"": 3.608, ""surface_transition_score"": 3.953}"
225717,21.06.2026,2,ŞARTLI 4,SARTLI,SART4,3,ok,"{""bounce_score"": 5.2, ""degree_avg"": 9.214, ""degree_stability"": 10.399, ""distance_suit"": 10.399, ""distance_transition_score"": 5.824, ""form_trend"": 6.864, ""hp_score"": 20.799, ""jockey_score"": 5.2, ""running_style_proxy_score"": 9.151, ""surface_transition_score"": 5.2, ""track_experience_score"": 4.16, ""track_suit"": 4.16, ""trainer_score"": 3.432}"
225721,21.06.2026,2,Handikap 14 /H2,HANDIKAP,HANDIKAP14,6,ok,"{""bounce_score"": 2.589, ""degree_stability"": 11.024, ""distance_suit"": 12.558, ""form_trend"": 4.473, ""handicap_efficiency_score"": 6.422, ""hp_score"": 9.522, ""pace_score"": 1.942, ""pedigree"": 2.22, ""surface_transition_score"": 14.688, ""track_experience_score"": 13.18, ""track_suit"": 13.18, ""trainer_score"": 3.457, ""weight_impact"": 4.745}"
225719,21.06.2026,3,ŞARTLI 5,SARTLI,SART5,3,ok,"{""bounce_score"": 7.9, ""distance_suit"": 16.591, ""distance_transition_score"": 7.209, ""form_trend"": 7.268, ""hp_score"": 19.751, ""jockey_score"": 0.593, ""pedigree"": 0.198, ""running_style_proxy_score"": 15.801, ""surface_transition_score"": 9.876, ""track_experience_score"": 7.268, ""track_suit"": 7.268, ""trainer_score"": 0.277}"
225722,21.06.2026,3,Handikap 16 /H2/Y1,HANDIKAP,HANDIKAP16|Kum,6,ok,"{""bounce_score"": 29.099, ""degree_trend"": 18.232, ""handicap_class_transition_score"": 1.477, ""jockey_score"": 12.311, ""pedigree"": 8.26, ""surface_transition_score"": 4.701, ""track_experience_score"": 2.787, ""track_suit"": 2.787, ""weight_impact"": 20.347}"
225712,21.06.2026,4,Maiden/DHÖW,MAIDEN,MAIDEN,10,ok,"{""agf_score"": 20.233, ""bounce_score"": 6.809, ""degree_stability"": 20.369, ""degree_trend"": 2.281, ""distance_suit"": 16.243, ""distance_transition_score"": 6.514, ""form_trend"": 1.48, ""pedigree"": 1.196, ""running_style_proxy_score"": 14.586, ""surface_transition_score"": 3.733, ""track_experience_score"": 3.25, ""track_suit"": 1.216, ""trainer_score"": 2.09}"
